workoutId,name,coach,type,zonas,duration,date,Sync,Feedback,completed
AlfonsoP51,Circuit Training,Javier,Fuerza,Full Body,60,4/19/2021,https://airtable.com/tblnhWsiv31HIswwM/rec9FiX1Pxvk04QwH?blocks=bliHMlxTWf3Xp3Uj6,4,checked
AlfonsoP52,Circuit Training,Javier,Fuerza,Full Body,60,4/21/2021,https://airtable.com/tblnhWsiv31HIswwM/recmv08TJpOUDhy2j?blocks=bliHMlxTWf3Xp3Uj6,5,checked
AlfonsoP53,Circuit Training,Javier,Fuerza,Full Body,60,4/23/2021,https://airtable.com/tblnhWsiv31HIswwM/recr65kY0oy9DhrBJ?blocks=bliHMlxTWf3Xp3Uj6,2,checked
AlfonsoP54,Carrera Intervalos,Javier,Running,Full Body,60,4/25/2021,https://airtable.com/tblnhWsiv31HIswwM/rec9K0yh21ZwNZPAo?blocks=bliHMlxTWf3Xp3Uj6,5,checked
AlfonsoP61,Circuit Training,Javier,Fuerza,Full Body,60,4/26/2021,https://airtable.com/tblnhWsiv31HIswwM/rec0eDlCNjKJmoNXD?blocks=bliHMlxTWf3Xp3Uj6,5,checked
AlfonsoP62,Circuit Training,Javier,Fuerza,Full Body,60,4/28/2021,https://airtable.com/tblnhWsiv31HIswwM/rec2T0JXIQiFLApaA?blocks=bliHMlxTWf3Xp3Uj6,,
AlfonsoP63,Circuit Training,Javier,Fuerza,Full Body,60,4/30/2021,https://airtable.com/tblnhWsiv31HIswwM/recu27Yxz1Y7hnodU?blocks=bliHMlxTWf3Xp3Uj6,5,checked
AlfonsoP64,Carrera Intervalos,Javier,Running,Full Body,60,5/2/2021,https://airtable.com/tblnhWsiv31HIswwM/recQQZvULsNPrTXtd?blocks=bliHMlxTWf3Xp3Uj6,6,checked
AlfonsoP71,Circuit Training,Javier,Fuerza,Full Body,60,5/3/2021,https://airtable.com/tblnhWsiv31HIswwM/reckrTshOyjit7NNV?blocks=bliHMlxTWf3Xp3Uj6,5,checked
AlfonsoP72,Circuit Training,Javier,Fuerza,Full Body,60,5/5/2021,https://airtable.com/tblnhWsiv31HIswwM/recKc3WcvW7NxgwbR?blocks=bliHMlxTWf3Xp3Uj6,5,checked
AlfonsoP73,Circuit Training,Javier,Fuerza,Full Body,60,5/7/2021,https://airtable.com/tblnhWsiv31HIswwM/recb1InmOG8RdQJXG?blocks=bliHMlxTWf3Xp3Uj6,6,checked
AlfonsoP74,Carrera Intervalos,Javier,Running,Full Body,60,5/9/2021,https://airtable.com/tblnhWsiv31HIswwM/recwbpE9UOoHCIGj4?blocks=bliHMlxTWf3Xp3Uj6,5,checked
AlfonsoP81,Circuit Training,Javier,Fuerza,Full Body,60,5/10/2021,https://airtable.com/tblnhWsiv31HIswwM/recJnZvSsk2RsG7JA?blocks=bliHMlxTWf3Xp3Uj6,5,checked
AlfonsoP82,Circuit Training,Javier,Fuerza,Full Body,60,5/12/2021,https://airtable.com/tblnhWsiv31HIswwM/recJzKeZUR7p243Eg?blocks=bliHMlxTWf3Xp3Uj6,5,checked
AlfonsoP83,Circuit Training,Javier,Fuerza,Full Body,60,5/14/2021,https://airtable.com/tblnhWsiv31HIswwM/recy65HGgSQBDnrOw?blocks=bliHMlxTWf3Xp3Uj6,5,checked
AlfonsoP84,Carrera Intervalos,Javier,Running,Full Body,60,5/16/2021,https://airtable.com/tblnhWsiv31HIswwM/reco1FcCrFxeDA41Y?blocks=bliHMlxTWf3Xp3Uj6,5,checked
AlfonsoP91,Circuit Training,Javier,Fuerza,Full Body,60,5/17/2021,https://airtable.com/tblnhWsiv31HIswwM/recHsOJknWrQ7vQsU?blocks=bliHMlxTWf3Xp3Uj6,5,checked
AlfonsoP92,Circuit Training,Javier,Fuerza,Full Body,60,5/19/2021,https://airtable.com/tblnhWsiv31HIswwM/rec6ZCvmP7fwLmAoh?blocks=bliHMlxTWf3Xp3Uj6,5,checked
AlfonsoP93,Circuit Training,Javier,Fuerza,Full Body,60,5/21/2021,https://airtable.com/tblnhWsiv31HIswwM/rec52eaWhJ75W0dKn?blocks=bliHMlxTWf3Xp3Uj6,5,checked
AlfonsoP94,Carrera Intervalos,Javier,Running,Full Body,60,5/23/2021,https://airtable.com/tblnhWsiv31HIswwM/recWVU7nxcWIktGR6?blocks=bliHMlxTWf3Xp3Uj6,5,checked
AlfonsoP101,Circuit Training,Javier,Fuerza,Full Body,60,5/24/2021,https://airtable.com/tblnhWsiv31HIswwM/recKdxNdT2Dn8FZhD?blocks=bliHMlxTWf3Xp3Uj6,4,checked
AlfonsoP102,Circuit Training,Javier,Fuerza,Full Body,60,5/26/2021,https://airtable.com/tblnhWsiv31HIswwM/rec0RIiKAi55bSK9G?blocks=bliHMlxTWf3Xp3Uj6,,
AlfonsoP103,Circuit Training,Javier,Fuerza,Full Body,60,5/28/2021,https://airtable.com/tblnhWsiv31HIswwM/rec4ZsT2FjUb2dMYf?blocks=bliHMlxTWf3Xp3Uj6,6,checked
AlfonsoP104,Carrera Intervalos,Javier,Running,Full Body,60,5/30/2021,https://airtable.com/tblnhWsiv31HIswwM/rectt76QiUTHb1REU?blocks=bliHMlxTWf3Xp3Uj6,,
,,,,,,,https://airtable.com/tblnhWsiv31HIswwM/recILPqTxzhWOXwEa?blocks=bliHMlxTWf3Xp3Uj6,,
,,,,,,,https://airtable.com/tblnhWsiv31HIswwM/recBImdeN8KRTTGSg?blocks=bliHMlxTWf3Xp3Uj6,,
JoseLuis 11,RODILLO VAR. 2. ,Javier,Cardio,Full Body,60,3/29/2021,https://airtable.com/tblnhWsiv31HIswwM/recin5Ac5dhXhQRMm?blocks=bliHMlxTWf3Xp3Uj6,,
JoseLuis 12,Circuit Training,Javier,Fuerza,Full Body,60,3/31/2021,https://airtable.com/tblnhWsiv31HIswwM/reczgwI6OnpdhzaJc?blocks=bliHMlxTWf3Xp3Uj6,4,checked
JoseLuis 13,RUTA INTENSO 1. ,Javier,Cardio,Full Body,90,4/1/2021,https://airtable.com/tblnhWsiv31HIswwM/recGEnjwFrXBocgj2?blocks=bliHMlxTWf3Xp3Uj6,10,checked
JoseLuis 14,RUTA,Javier,Cardio,Full Body,120,4/3/2021,https://airtable.com/tblnhWsiv31HIswwM/recqoojJY5N3WiFAb?blocks=bliHMlxTWf3Xp3Uj6,,
JoseLuis 21,RODILLO VAR. 2. ,Javier,Cardio,Full Body,60,4/5/2021,https://airtable.com/tblnhWsiv31HIswwM/rec6yy8nXyhcSCjSZ?blocks=bliHMlxTWf3Xp3Uj6,,
JoseLuis 22,Circuit Training,Javier,Fuerza,Full Body,60,4/7/2021,https://airtable.com/tblnhWsiv31HIswwM/recpkpLEhVhOlrVdx?blocks=bliHMlxTWf3Xp3Uj6,,
JoseLuis 23,RUTA INTENSO 1. ,Javier,Cardio,Full Body,90,4/9/2021,https://airtable.com/tblnhWsiv31HIswwM/rec2RHDwdBnMCA3hN?blocks=bliHMlxTWf3Xp3Uj6,,
JoseLuis 24,RUTA,Javier,Cardio,Full Body,120,4/11/2021,https://airtable.com/tblnhWsiv31HIswwM/recDie50ibxFuaYgR?blocks=bliHMlxTWf3Xp3Uj6,,
,,,,,,,https://airtable.com/tblnhWsiv31HIswwM/reczj9kJtgPgxSLE2?blocks=bliHMlxTWf3Xp3Uj6,,
,,,,,,,https://airtable.com/tblnhWsiv31HIswwM/recUAvjCBvycPRM9T?blocks=bliHMlxTWf3Xp3Uj6,,
,,,,,,,https://airtable.com/tblnhWsiv31HIswwM/recAn42dNHaBdKwsm?blocks=bliHMlxTWf3Xp3Uj6,,
,,,,,,,https://airtable.com/tblnhWsiv31HIswwM/recPFwn9Ynjjx8lXp?blocks=bliHMlxTWf3Xp3Uj6,,
Magdalena191,Semanita FIT,Laura,Fuerza Resistencia,Full Body,30,3/8/2021,https://airtable.com/tblnhWsiv31HIswwM/rec9bJuQErwMkkxL6?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Magdalena192,A full con todo!,Laura,Resistencia,Full Body,45,3/10/2021,https://airtable.com/tblnhWsiv31HIswwM/recbo29xEkZbtUKaO?blocks=bliHMlxTWf3Xp3Uj6,,
Magdalena193,Viernes FIT,Laura,Resistencia,Full Body,45,3/12/2021,https://airtable.com/tblnhWsiv31HIswwM/recJ5eVjW9WtcxiOu?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Magdalena194,Running de sábado,Laura,Running,Full Body,45,3/13/2021,https://airtable.com/tblnhWsiv31HIswwM/recKZvIa9cdvgUqR8?blocks=bliHMlxTWf3Xp3Uj6,,
Laura31,A muerte!,Laura,Fuerza,Full Body,45,3/8/2021,https://airtable.com/tblnhWsiv31HIswwM/recXCtfEIC7peS6Zd?blocks=bliHMlxTWf3Xp3Uj6,,
Laura32,Seguimos a tope,Laura,Fuerza Resistencia,Full Body,45,3/10/2021,https://airtable.com/tblnhWsiv31HIswwM/rec1uxcMFXqXCKzUs?blocks=bliHMlxTWf3Xp3Uj6,,
Laura33,Pilates,Laura,Resistencia,Full Body,30,3/12/2021,https://airtable.com/tblnhWsiv31HIswwM/reczcMOdVcabeiZtp?blocks=bliHMlxTWf3Xp3Uj6,,
Gaby11,EMPEZAMOS,Laura,Resistencia,Full Body,60,3/9/2021,https://airtable.com/tblnhWsiv31HIswwM/recPMI8FaJZZkpHfw?blocks=bliHMlxTWf3Xp3Uj6,,
Gaby12,FIT Total,Laura,Fuerza,Full Body,60,3/10/2021,https://airtable.com/tblnhWsiv31HIswwM/recKyYYvNTs1WLunl?blocks=bliHMlxTWf3Xp3Uj6,,
Gaby13,NO hay agujetas,Laura,Resistencia,Full Body,60,3/11/2021,https://airtable.com/tblnhWsiv31HIswwM/recyD0PgOTejKrfCP?blocks=bliHMlxTWf3Xp3Uj6,,
Gaby14,Acabamos gran semanita!,Laura,Fuerza,Full Body,60,3/12/2021,https://airtable.com/tblnhWsiv31HIswwM/recoF0YRsbvjFDjVg?blocks=bliHMlxTWf3Xp3Uj6,,
Maria11,Operación culito!,Laura,Fuerza,Full Body,60,3/8/2021,https://airtable.com/tblnhWsiv31HIswwM/recNWPT4gT9L0IXfI?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Maria12,FIT Total,Laura,Fuerza,Full Body,60,3/9/2021,https://airtable.com/tblnhWsiv31HIswwM/recAiRDJBQEM2KfBd?blocks=bliHMlxTWf3Xp3Uj6,1,checked
Maria13,NO hay agujetas,Laura,Fuerza Resistencia,Full Body,60,3/10/2021,https://airtable.com/tblnhWsiv31HIswwM/recQZJCuiv8PG1eso?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Maria14,A muerte!,Laura,Fuerza Resistencia,Full Body,60,3/11/2021,https://airtable.com/tblnhWsiv31HIswwM/recwFEMfC57bGJjgu?blocks=bliHMlxTWf3Xp3Uj6,,
Maria15,Acabamos gran semanita!,Laura,Fuerza Resistencia,Full Body,60,3/12/2021,https://airtable.com/tblnhWsiv31HIswwM/recJLpUn33OQxisQi?blocks=bliHMlxTWf3Xp3Uj6,,
Estefania11,EMPEZAMOS A TOPE,Laura,Fuerza Resistencia,Full Body,45,3/8/2021,https://airtable.com/tblnhWsiv31HIswwM/recdsYKmtW2Tvzjbf?blocks=bliHMlxTWf3Xp3Uj6,1,checked
Estefania12,NO hay agujetas,Laura,Fuerza Resistencia,Full Body,45,3/10/2021,https://airtable.com/tblnhWsiv31HIswwM/recwybd8psvdEiNuv?blocks=bliHMlxTWf3Xp3Uj6,,
Maribel11,Introduccion Full Body,Oscar,Fuerza,Full Body,60,3/4/2021,https://airtable.com/tblnhWsiv31HIswwM/recvAamwMdpVycYYu?blocks=bliHMlxTWf3Xp3Uj6,1,checked
Maribel12,Total Fit,Oscar,Fuerza,Full Body,60,3/5/2021,https://airtable.com/tblnhWsiv31HIswwM/rec8wsoMWpAj5J30E?blocks=bliHMlxTWf3Xp3Uj6,,
Benxa11,Introduccion Full Body,Oscar,Fuerza,Full Body,60,3/4/2021,https://airtable.com/tblnhWsiv31HIswwM/rec1INhrUBvq8Tmht?blocks=bliHMlxTWf3Xp3Uj6,1,checked
Benxa12,Total Fit,Oscar,Fuerza,Full Body,60,3/5/2021,https://airtable.com/tblnhWsiv31HIswwM/rec3LPWnByCXiQ0Fe?blocks=bliHMlxTWf3Xp3Uj6,6,checked
Isi11,Fuerza Empuje,Oscar,Fuerza,Full Body,60,3/5/2021,https://airtable.com/tblnhWsiv31HIswwM/recs8WYrUjJ3laMXR?blocks=bliHMlxTWf3Xp3Uj6,,
Isi12,Fuerza Tiron,Oscar,Fuerza,Full Body,60,3/6/2021,https://airtable.com/tblnhWsiv31HIswwM/recpyEfZvBlHYs8vd?blocks=bliHMlxTWf3Xp3Uj6,,
LauraG21,Prueba,Ken,Fuerza,Full Body,45,3/5/2021,https://airtable.com/tblnhWsiv31HIswwM/rec3cGdHLwPRLIORL?blocks=bliHMlxTWf3Xp3Uj6,,
JuanLuis71,Full Body,Oscar,Fuerza,Full Body,60,3/8/2021,https://airtable.com/tblnhWsiv31HIswwM/rec0jc4wgw4aSmtfR?blocks=bliHMlxTWf3Xp3Uj6,6,checked
JuanLuis72,Carrera Intervalos,Oscar,Running,Full Body,60,3/9/2021,https://airtable.com/tblnhWsiv31HIswwM/recTZqNzYSbURAoQ4?blocks=bliHMlxTWf3Xp3Uj6,6,checked
JuanLuis73,Circuit Training,Oscar,Circuit Training,Full Body,60,3/10/2021,https://airtable.com/tblnhWsiv31HIswwM/recsHDSdq0jmm8kb2?blocks=bliHMlxTWf3Xp3Uj6,,
JuanLuis74,Full Body II,Oscar,Fuerza,Full Body,60,3/11/2021,https://airtable.com/tblnhWsiv31HIswwM/recTUZ5iBqVtNy3RX?blocks=bliHMlxTWf3Xp3Uj6,5,checked
JuanLuis75,Carrera continua 40,Oscar,Running,Full Body,60,3/13/2021,https://airtable.com/tblnhWsiv31HIswwM/recWmI3dobNpGYKI4?blocks=bliHMlxTWf3Xp3Uj6,,
Claudia91,TRX,Oscar,Fuerza,Full Body,45,3/8/2021,https://airtable.com/tblnhWsiv31HIswwM/recrb8FZbLwNJoubO?blocks=bliHMlxTWf3Xp3Uj6,7,checked
Claudia92,Carrera,Oscar,Running,Full Body,45,3/10/2021,https://airtable.com/tblnhWsiv31HIswwM/recwELn7BrNHZZpB3?blocks=bliHMlxTWf3Xp3Uj6,6,checked
Claudia93,Circuit training,Oscar,Fuerza,Full Body,45,3/12/2021,https://airtable.com/tblnhWsiv31HIswwM/recEf7a0ZCDG72EA4?blocks=bliHMlxTWf3Xp3Uj6,,
Claudia94,Full Body I,Oscar,Fuerza,Full Body,45,3/13/2021,https://airtable.com/tblnhWsiv31HIswwM/recxtdixPFYlldaZD?blocks=bliHMlxTWf3Xp3Uj6,6,checked
Claudia95,CORE,Oscar,Fuerza,Full Body,30,3/14/2021,https://airtable.com/tblnhWsiv31HIswwM/recotZywAECl6OtY2?blocks=bliHMlxTWf3Xp3Uj6,6,checked
Angel241,Pierna,Oscar,Fuerza,Full Body,90,3/8/2021,https://airtable.com/tblnhWsiv31HIswwM/recUHwXbJxmdo0Mdh?blocks=bliHMlxTWf3Xp3Uj6,,
Angel242,Pecho,Oscar,Fuerza,Full Body,90,3/9/2021,https://airtable.com/tblnhWsiv31HIswwM/recEA1qFrqn4GeoVl?blocks=bliHMlxTWf3Xp3Uj6,,
Angel243,Tiron,Oscar,Fuerza,Full Body,90,3/10/2021,https://airtable.com/tblnhWsiv31HIswwM/recZFExnZdkElpMcz?blocks=bliHMlxTWf3Xp3Uj6,,
Angel244,Pierna,Oscar,Fuerza,Full Body,90,3/11/2021,https://airtable.com/tblnhWsiv31HIswwM/recF9pEojYOD4EfCU?blocks=bliHMlxTWf3Xp3Uj6,,
Angel245,Pecho,Oscar,Fuerza,Full Body,90,3/12/2021,https://airtable.com/tblnhWsiv31HIswwM/rec1MGkQXRoUgvIn9?blocks=bliHMlxTWf3Xp3Uj6,,
Santiago171,Full Body,Oscar,Fuerza,Full Body,60,3/8/2021,https://airtable.com/tblnhWsiv31HIswwM/recshkALZ8UIHVGKK?blocks=bliHMlxTWf3Xp3Uj6,,
Santiago172,Carrera continua 40,Oscar,Running,Full Body,60,3/10/2021,https://airtable.com/tblnhWsiv31HIswwM/recsCNLU3cV28hofb?blocks=bliHMlxTWf3Xp3Uj6,,
Santiago173,EMOM + AMRAP 3,Oscar,Fuerza,Full Body,60,3/12/2021,https://airtable.com/tblnhWsiv31HIswwM/recE6wPowjPEzpUNp?blocks=bliHMlxTWf3Xp3Uj6,4,checked
Maribel21,Wonder woman,Oscar,Circuit Training,Full Body,45,3/8/2021,https://airtable.com/tblnhWsiv31HIswwM/rec7jDOk7ZI8ahswG?blocks=bliHMlxTWf3Xp3Uj6,,
Maribel22,Ladybug,Oscar,Fuerza,Full Body,45,3/9/2021,https://airtable.com/tblnhWsiv31HIswwM/recVN59kftWY946d5?blocks=bliHMlxTWf3Xp3Uj6,,
Maribel23,Supergirl,Oscar,Fuerza,Full Body,45,3/10/2021,https://airtable.com/tblnhWsiv31HIswwM/recBqG6a7pzTsPSOi?blocks=bliHMlxTWf3Xp3Uj6,,
Maribel24,Black Widow,Oscar,Circuit Training,Full Body,45,3/11/2021,https://airtable.com/tblnhWsiv31HIswwM/recxb8u4lxBJ6rfZ4?blocks=bliHMlxTWf3Xp3Uj6,,
Maribel25,Bat Girl,Oscar,Fuerza,Full Body,45,3/12/2021,https://airtable.com/tblnhWsiv31HIswwM/recPde90w8yN0DPtm?blocks=bliHMlxTWf3Xp3Uj6,,
Benxa21,Full Body,Oscar,Fuerza,Full Body,45,3/8/2021,https://airtable.com/tblnhWsiv31HIswwM/recsdLk6FtzOzrEMB?blocks=bliHMlxTWf3Xp3Uj6,,
Benxa22,EMOM * AMRAP,Oscar,Fuerza Resistencia,Full Body,45,3/9/2021,https://airtable.com/tblnhWsiv31HIswwM/recvvh0S3WHkB5ILX?blocks=bliHMlxTWf3Xp3Uj6,,
Benxa23,Full Body II,Oscar,Fuerza,Full Body,45,3/11/2021,https://airtable.com/tblnhWsiv31HIswwM/recJGYI3UiC86QDvB?blocks=bliHMlxTWf3Xp3Uj6,6,checked
Benxa24,Circuit Training,Oscar,Circuit Training,Full Body,45,3/12/2021,https://airtable.com/tblnhWsiv31HIswwM/rect72ZbRvvQzE3WX?blocks=bliHMlxTWf3Xp3Uj6,,
Pablo191,A Modificado,Ken,Fuerza,Full Body,90,3/9/2021,https://airtable.com/tblnhWsiv31HIswwM/recjv9eILzeZCPVav?blocks=bliHMlxTWf3Xp3Uj6,,
Pablo192,B Modificado,Ken,Fuerza,Full Body,90,3/11/2021,https://airtable.com/tblnhWsiv31HIswwM/recX0DIUDrSfy5tKR?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Pablo193,A Modificado,Ken,Fuerza,Full Body,90,3/13/2021,https://airtable.com/tblnhWsiv31HIswwM/recAJnyjtd81Zq8Qp?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Jose241,FULL BODY,Oscar,Fuerza,Full Body,60,3/8/2021,https://airtable.com/tblnhWsiv31HIswwM/rechYIjGk9BW2k5sn?blocks=bliHMlxTWf3Xp3Uj6,,
Jose242,Carrera,Oscar,Running,Full Body,60,3/9/2021,https://airtable.com/tblnhWsiv31HIswwM/reci0N1CAb26pmXKv?blocks=bliHMlxTWf3Xp3Uj6,,
Jose243,TRX,Oscar,Fuerza,Full Body,60,3/11/2021,https://airtable.com/tblnhWsiv31HIswwM/recCe9NJLgIEeydi9?blocks=bliHMlxTWf3Xp3Uj6,,
Jose244,Carrera,Oscar,Running,Full Body,60,3/12/2021,https://airtable.com/tblnhWsiv31HIswwM/recnzUhkFQxtisQOJ?blocks=bliHMlxTWf3Xp3Uj6,,
Jose245,FULL BODY,Oscar,Fuerza,Full Body,60,3/13/2021,https://airtable.com/tblnhWsiv31HIswwM/recfwxhOCHmH4vePY?blocks=bliHMlxTWf3Xp3Uj6,,
Isi21,Fuerza empuje I,Oscar,Fuerza,Full Body,60,3/8/2021,https://airtable.com/tblnhWsiv31HIswwM/recPqARa6ViiDqCDa?blocks=bliHMlxTWf3Xp3Uj6,,
Isi22,Fuerza tirón I,Oscar,Fuerza,Full Body,60,3/9/2021,https://airtable.com/tblnhWsiv31HIswwM/recIiicJFwP2vHjqV?blocks=bliHMlxTWf3Xp3Uj6,,
Isi23,Metabolico,Oscar,Cardio,Full Body,60,3/10/2021,https://airtable.com/tblnhWsiv31HIswwM/reccV5XK9RTt7qOA3?blocks=bliHMlxTWf3Xp3Uj6,,
Isi24,Fuerza empuje II,Oscar,Fuerza,Full Body,60,3/11/2021,https://airtable.com/tblnhWsiv31HIswwM/recQII3bqug7aJJd5?blocks=bliHMlxTWf3Xp3Uj6,,
Isi25,Fuerza tirón II,Oscar,Fuerza,Full Body,60,3/12/2021,https://airtable.com/tblnhWsiv31HIswwM/reczICTjlNYe2X4Rk?blocks=bliHMlxTWf3Xp3Uj6,,
Oscar191,Prueba 1,Ken,Fuerza,Full Body,90,3/9/2021,https://airtable.com/tblnhWsiv31HIswwM/recjSOcNE03MooPcm?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Oscar192,Prueba 2,Ken,Fuerza,Full Body,90,3/10/2021,https://airtable.com/tblnhWsiv31HIswwM/recWNz3IcPHDTtTTe?blocks=bliHMlxTWf3Xp3Uj6,,
Oscar193,Prueba 3,Ken,Fuerza,Full Body,90,3/12/2021,https://airtable.com/tblnhWsiv31HIswwM/recRdfWrX041TbFAB?blocks=bliHMlxTWf3Xp3Uj6,,
Victor11,Introducción Fuerza I,Oscar,Fuerza,Full Body,60,3/11/2021,https://airtable.com/tblnhWsiv31HIswwM/recOIVRsp4iAaFLv0?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Victor12,Fuerza II,Oscar,Fuerza,Full Body,60,3/12/2021,https://airtable.com/tblnhWsiv31HIswwM/recruprTlbqrVnBkE?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Victor13,Metabólico I,Oscar,Fuerza,Full Body,60,3/13/2021,https://airtable.com/tblnhWsiv31HIswwM/recmKLs9R9lvQjowq?blocks=bliHMlxTWf3Xp3Uj6,1,checked
ElenaM11,EMPEZAMOS!,Laura,Fuerza Resistencia,Full Body,45,3/15/2021,https://airtable.com/tblnhWsiv31HIswwM/reckFXvq9hXIC7Vrz?blocks=bliHMlxTWf3Xp3Uj6,6,checked
ElenaM12,A quitar agujetas!!,Laura,Fuerza Resistencia,Full Body,45,3/17/2021,https://airtable.com/tblnhWsiv31HIswwM/recN7XxNbMyLr06tu?blocks=bliHMlxTWf3Xp3Uj6,5,checked
ElenaM13,Acabamos bien la semana!,Laura,Fuerza Resistencia,Full Body,30,3/19/2021,https://airtable.com/tblnhWsiv31HIswwM/recRTCaK5go2wtOVs?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Magdalena201,Arriba lunes!!,Laura,Fuerza Resistencia,Full Body,45,3/15/2021,https://airtable.com/tblnhWsiv31HIswwM/recIsNRmdFXR2X9jY?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Magdalena202,A por el miércoles,Laura,Fuerza,Full Body,45,3/17/2021,https://airtable.com/tblnhWsiv31HIswwM/recWsegr8YKefmXfj?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Magdalena203,Total HIIT,Laura,Fuerza Resistencia,Full Body,45,3/19/2021,https://airtable.com/tblnhWsiv31HIswwM/reccngplwUkqGuyDt?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Magdalena204,Running,Laura,Running,Full Body,30,3/20/2021,https://airtable.com/tblnhWsiv31HIswwM/recmvhfXAXhG9Mmbm?blocks=bliHMlxTWf3Xp3Uj6,,
Laura41,Arriba lunes!! ,Laura,Fuerza Resistencia,Full Body,45,3/15/2021,https://airtable.com/tblnhWsiv31HIswwM/recFrhYDm8XIf0vXf?blocks=bliHMlxTWf3Xp3Uj6,,
Laura42,Total HIIT,Laura,Fuerza Resistencia,Full Body,45,3/17/2021,https://airtable.com/tblnhWsiv31HIswwM/recU0mqaUcyjtiMRA?blocks=bliHMlxTWf3Xp3Uj6,,
Carolina11,PRECUMPLE !,Laura,Fuerza Resistencia,Full Body,45,3/15/2021,https://airtable.com/tblnhWsiv31HIswwM/rec1fgist3YravYOC?blocks=bliHMlxTWf3Xp3Uj6,8,checked
Carolina12,PREVACACIONES !,Laura,Fuerza Resistencia,Full Body,45,3/17/2021,https://airtable.com/tblnhWsiv31HIswwM/recCqQ6pZC2qCCrZw?blocks=bliHMlxTWf3Xp3Uj6,,
Pilar11,A fuego LUNES,Laura,Fuerza,Full Body,45,3/15/2021,https://airtable.com/tblnhWsiv31HIswwM/recNF5opdZLaLecM3?blocks=bliHMlxTWf3Xp3Uj6,1,checked
Pilar12,Vamos agujetas,Laura,Fuerza Resistencia,Full Body,45,3/17/2021,https://airtable.com/tblnhWsiv31HIswwM/recmTLJp7Q9zMYvmK?blocks=bliHMlxTWf3Xp3Uj6,,
Pilar13,Relax final de semanita!,Laura,Comodín,Full Body,45,3/19/2021,https://airtable.com/tblnhWsiv31HIswwM/recCUMYvROQeH3dO3?blocks=bliHMlxTWf3Xp3Uj6,1,checked
fati11,A TOPE FATI !,Laura,Fuerza,Full Body,60,3/15/2021,https://airtable.com/tblnhWsiv31HIswwM/reco6zymfzI2Xxc6t?blocks=bliHMlxTWf3Xp3Uj6,7,checked
fati12,Pechitoooooo,Laura,Fuerza,Full Body,60,3/17/2021,https://airtable.com/tblnhWsiv31HIswwM/recoRG0mdNoQJCeNO?blocks=bliHMlxTWf3Xp3Uj6,1,checked
fati13,"Estiro, movilizo y CORE",Laura,Resistencia,Full Body,45,3/19/2021,https://airtable.com/tblnhWsiv31HIswwM/recPAI4rzdy729B5D?blocks=bliHMlxTWf3Xp3Uj6,,
Angel241,Pierna,Oscar,Fuerza,Full Body,90,3/15/2021,https://airtable.com/tblnhWsiv31HIswwM/recHNvqpcFpJVaFl2?blocks=bliHMlxTWf3Xp3Uj6,,
Angel242,Pecho,Oscar,Fuerza,Full Body,90,3/16/2021,https://airtable.com/tblnhWsiv31HIswwM/recPX42tflyOBpKaS?blocks=bliHMlxTWf3Xp3Uj6,,
Angel243,Tiron,Oscar,Fuerza,Full Body,90,3/17/2021,https://airtable.com/tblnhWsiv31HIswwM/recZzkfg6y3anF3h6?blocks=bliHMlxTWf3Xp3Uj6,,
Angel244,Pierna,Oscar,Fuerza,Full Body,90,3/18/2021,https://airtable.com/tblnhWsiv31HIswwM/recOeYwu5NgvPblna?blocks=bliHMlxTWf3Xp3Uj6,,
Angel245,Pecho,Oscar,Fuerza,Full Body,90,3/19/2021,https://airtable.com/tblnhWsiv31HIswwM/reciNUXxSVuAXEkkC?blocks=bliHMlxTWf3Xp3Uj6,,
JuanLuis81,Full Body,Oscar,Fuerza,Full Body,60,3/15/2021,https://airtable.com/tblnhWsiv31HIswwM/reciZbHOkPKZFavsY?blocks=bliHMlxTWf3Xp3Uj6,6,checked
JuanLuis82,Carrera Intervalos,Oscar,Running,Full Body,60,3/16/2021,https://airtable.com/tblnhWsiv31HIswwM/recxzC37elsH7gXjk?blocks=bliHMlxTWf3Xp3Uj6,,
JuanLuis83,Circuit Training,Oscar,Circuit Training,Full Body,60,3/17/2021,https://airtable.com/tblnhWsiv31HIswwM/recfrP3uZxEhXHFOo?blocks=bliHMlxTWf3Xp3Uj6,,
JuanLuis84,Full Body II,Oscar,Fuerza,Full Body,60,3/18/2021,https://airtable.com/tblnhWsiv31HIswwM/rect06uFRpVLfCBiz?blocks=bliHMlxTWf3Xp3Uj6,,
JuanLuis85,Carrera continua 40,Oscar,Running,Full Body,60,3/20/2021,https://airtable.com/tblnhWsiv31HIswwM/recBl6KiwLKyC0yO9?blocks=bliHMlxTWf3Xp3Uj6,,
